(-8.92, -5.44)  -  14589
(13.10, -0.84)  -  14590
(11.59, 2.16)  -  14591
(1.25, 11.04)  -  14592
(-4.23, 0.86)  -  14593
(0.68, -14.24)  -  14594
(-5.69, 3.29)  -  14595
(-0.35, 13.09)  -  14596
(0.45, 13.33)  -  14597
(10.84, 1.06)  -  14598
(-2.35, -11.71)  -  14599
(-9.72, -8.89)  -  14600
(-11.46, 5.47)  -  14601
(8.18, 12.41)  -  14602
(0.13, 1.21)  -  14603
(2.98, -13.18)  -  14604
(0.84, 10.26)  -  14605
(-8.52, 5.30)  -  14606
(-8.60, -1.57)  -  14607
(5.11, -11.85)  -  14608
(-10.28, 4.02)  -  14609
(-11.56, 6.63)  -  14610
(-5.44, 7.84)  -  14611
(-13.55, -13.72)  -  14612
(-13.13, -3.30)  -  14613
(4.81, -1.83)  -  14614
(-1.56, 11.39)  -  14615
(2.43, 12.72)  -  14616
(1.12, -4.91)  -  14617
(-14.33, 8.29)  -  14618
(4.44, 2.04)  -  14619
(-0.02, -8.07)  -  14620
(14.44, 0.69)  -  14621
(5.88, -10.20)  -  14622
(3.20, 10.21)  -  14623
(-6.33, 9.68)  -  14624
(-3.83, 9.21)  -  14625
(4.70, -9.75)  -  14626
(-0.43, -10.42)  -  14627
(2.58, 10.28)  -  14628
(-5.13, -10.59)  -  14629
(1.84, 14.18)  -  14630
(-10.05, -4.01)  -  14631
(9.36, 8.77)  -  14632
(-11.89, 0.50)  -  14633
(7.05, 13.80)  -  14634
(11.03, -10.27)  -  14635
(2.32, 8.20)  -  14636
(4.62, -4.57)  -  14637
(-1.79, 9.93)  -  14638
(-4.35, -7.40)  -  14639
(2.42, -4.43)  -  14640
(-10.47, -11.65)  -  14641
(10.17, -11.69)  -  14642
(2.95, -15.11)  -  14643
(9.51, 3.24)  -  14644
(5.92, 0.14)  -  14645
(-12.97, 2.91)  -  14646
(-6.33, -3.63)  -  14647
(-9.29, -12.13)  -  14648
(4.04, -3.58)  -  14649
(10.05, -6.07)  -  14650
(-10.09, 9.26)  -  14651
(-3.66, -12.48)  -  14652
(3.55, 3.92)  -  14653
(9.76, -1.41)  -  14654
(4.45, 10.92)  -  14655
(9.98, -5.87)  -  14656
(5.88, -0.82)  -  14657
(9.24, -11.55)  -  14658
(-6.84, -10.87)  -  14659
(-2.00, 13.51)  -  14660
(8.27, -6.83)  -  14661
(-12.49, 10.09)  -  14662
(-13.05, 1.93)  -  14663
(2.43, -10.17)  -  14664
(-1.68, 6.03)  -  14665
(2.47, -8.27)  -  14666
(-5.60, -2.27)  -  14667
(-13.26, 7.24)  -  14668
(-13.15, -11.50)  -  14669
(-7.02, 8.31)  -  14670
(5.30, -14.63)  -  14671
(12.78, 3.85)  -  14672
(-5.98, 3.79)  -  14673
(3.26, 9.02)  -  14674
(2.68, -13.21)  -  14675
(-12.00, -2.70)  -  14676
(-7.88, 8.90)  -  14677
(-3.03, -8.70)  -  14678
(-4.42, 5.23)  -  14679
(0.14, 2.80)  -  14680
(-1.83, 13.28)  -  14681
(3.02, 10.57)  -  14682
(11.35, 6.00)  -  14683
(11.89, -3.45)  -  14684
(13.49, 5.99)  -  14685
(4.43, -11.84)  -  14686
(9.12, -3.96)  -  14687
(-10.07, 3.07)  -  14688
(10.20, 4.17)  -  14689
(-15.93, 8.21)  -  14690
(-2.37, 8.98)  -  14691
(4.47, 13.79)  -  14692
(3.25, 13.53)  -  14693
(1.44, 7.37)  -  14694
(3.54, -12.29)  -  14695
(-1.19, -8.10)  -  14696
(-14.77, 0.18)  -  14697
(-11.14, -9.84)  -  14698
(5.81, 4.02)  -  14699
(-13.26, -10.68)  -  14700
(11.80, 6.00)  -  14701
(6.91, -3.10)  -  14702
(-5.44, -0.68)  -  14703
(-5.23, 1.41)  -  14704
(11.01, 2.74)  -  14705
(-1.99, 12.60)  -  14706
(8.60, 3.41)  -  14707
(-6.06, -2.10)  -  14708
(7.34, -4.78)  -  14709
(9.41, -10.73)  -  14710
(-8.47, -1.65)  -  14711
(-2.39, 11.20)  -  14712
(-3.25, -6.22)  -  14713
(14.41, 3.00)  -  14714
(3.01, 1.35)  -  14715
(5.44, -5.07)  -  14716
(10.38, -7.15)  -  14717
(-1.54, -10.22)  -  14718
(0.38, 5.07)  -  14719
(-9.83, -15.86)  -  14720
(2.84, 0.68)  -  14721
(3.69, -7.89)  -  14722
(-2.61, -11.80)  -  14723
(-10.84, -4.20)  -  14724
(6.78, -11.91)  -  14725
(5.05, -12.90)  -  14726
(11.75, 0.30)  -  14727
(2.12, -0.81)  -  14728
(2.35, 13.34)  -  14729
(-6.86, -5.66)  -  14730
(0.67, -7.14)  -  14731
(-11.92, 9.34)  -  14732
(6.80, -10.85)  -  14733
(-11.75, -1.38)  -  14734
(-0.15, 6.07)  -  14735
(-4.03, 7.66)  -  14736
(1.16, -1.92)  -  14737
(4.08, 5.38)  -  14738
(-6.72, -0.07)  -  14739
(-9.92, -9.65)  -  14740
(-3.67, 13.54)  -  14741
(2.07, -9.13)  -  14742
(-13.89, 6.41)  -  14743
(5.30, -15.18)  -  14744
(-4.97, -2.70)  -  14745
(7.78, 10.81)  -  14746
(-3.29, 12.71)  -  14747
(3.30, 14.52)  -  14748
(4.06, 0.19)  -  14749
(11.79, -1.15)  -  14750
(2.08, -12.22)  -  14751
(-3.83, -7.56)  -  14752
(1.38, 1.08)  -  14753
(-6.20, -6.40)  -  14754
(-2.93, -0.84)  -  14755
(-10.13, -12.20)  -  14756
(6.88, -13.95)  -  14757
(1.97, -12.93)  -  14758
(11.77, -4.21)  -  14759
(-3.77, 13.41)  -  14760
(-4.27, -3.89)  -  14761
(0.23, 2.08)  -  14762
(-15.16, 8.38)  -  14763
(-7.26, -7.84)  -  14764
(7.34, 6.88)  -  14765
(-5.43, -8.19)  -  14766
(-13.24, -8.25)  -  14767
(5.33, 0.76)  -  14768
(-0.09, -7.05)  -  14769
(1.16, -11.62)  -  14770
(-14.70, -0.71)  -  14771
(-7.37, -4.23)  -  14772
(-13.78, -0.55)  -  14773
(-12.12, -4.09)  -  14774
(1.70, -3.93)  -  14775
(2.84, -9.90)  -  14776
(-10.29, -9.37)  -  14777
(5.71, -9.15)  -  14778
(-1.95, 4.35)  -  14779
(6.35, -5.96)  -  14780
(-8.47, -0.82)  -  14781
(-1.59, 10.16)  -  14782
(3.92, 14.56)  -  14783
(3.95, 6.30)  -  14784
(-8.12, -7.36)  -  14785
(-2.45, 1.73)  -  14786
(2.04, -5.48)  -  14787
(-2.43, -9.20)  -  14788
(6.43, 3.39)  -  14789
(-4.53, 14.91)  -  14790
(5.37, -4.52)  -  14791
(-14.88, 2.34)  -  14792
(12.22, -0.46)  -  14793
(-0.26, -14.36)  -  14794
(0.71, 14.94)  -  14795
(11.82, 2.71)  -  14796
(-1.80, 4.69)  -  14797
(-8.43, 9.30)  -  14798
(11.76, -9.86)  -  14799
(4.02, -10.77)  -  14800
(-7.21, 10.18)  -  14801
(-11.71, -9.25)  -  14802
(1.90, -7.59)  -  14803
(4.22, -5.37)  -  14804
(10.93, 0.48)  -  14805
(-7.75, 7.49)  -  14806
(3.71, -10.40)  -  14807
(-2.69, 3.14)  -  14808
(-11.31, 0.01)  -  14809
(3.16, -12.53)  -  14810
(-4.34, -7.59)  -  14811
(1.84, -3.97)  -  14812
(-1.73, 14.76)  -  14813
(-10.63, 3.39)  -  14814
(-9.91, -3.13)  -  14815
(7.85, -4.59)  -  14816
(3.30, -5.79)  -  14817
(11.68, -0.14)  -  14818
(7.58, 9.61)  -  14819
(-12.90, -3.70)  -  14820
(12.49, -2.08)  -  14821
(-10.73, -0.30)  -  14822
(8.03, 7.04)  -  14823
(-15.58, 6.10)  -  14824
(-13.48, 5.26)  -  14825
(8.01, 2.54)  -  14826
(-14.30, -0.54)  -  14827
(4.48, 8.61)  -  14828
(-0.47, 11.12)  -  14829
(-12.55, -6.21)  -  14830
(2.57, 3.84)  -  14831
(-0.28, 2.87)  -  14832
(1.73, 4.74)  -  14833
(-11.58, 1.44)  -  14834
(4.12, 13.80)  -  14835
(7.71, -15.57)  -  14836
(8.51, 6.09)  -  14837
(-9.41, 4.67)  -  14838
(-13.61, -15.10)  -  14839
(2.61, 13.26)  -  14840
(5.43, 2.89)  -  14841
(-10.61, 8.02)  -  14842
(-4.79, 11.89)  -  14843
(-12.16, -0.24)  -  14844
(1.55, -12.82)  -  14845
(2.99, -9.05)  -  14846
(-13.41, -13.85)  -  14847
(1.10, -14.70)  -  14848
(-1.36, -10.23)  -  14849
(7.61, 3.08)  -  14850
(-5.21, -3.07)  -  14851
(-7.28, -4.50)  -  14852
(-5.59, 0.11)  -  14853
(-12.93, -15.72)  -  14854
(-8.70, 0.74)  -  14855
(-1.91, -0.79)  -  14856
(1.83, 14.84)  -  14857
(-4.89, -0.41)  -  14858
(-0.26, 5.93)  -  14859
(10.13, 1.02)  -  14860
(7.42, -2.04)  -  14861
(-13.84, -10.30)  -  14862
(1.77, 11.14)  -  14863
(5.38, 14.48)  -  14864
(2.17, 10.32)  -  14865
(6.67, 7.14)  -  14866
(-12.74, 7.28)  -  14867
(13.07, -2.40)  -  14868
(9.23, -0.93)  -  14869
(8.28, 8.44)  -  14870
(-1.73, -1.12)  -  14871
(3.13, -3.08)  -  14872
(11.86, 0.85)  -  14873
(-0.90, 13.74)  -  14874
(-9.08, -5.95)  -  14875
(4.25, 8.43)  -  14876
(12.55, 7.99)  -  14877
(-6.35, 2.26)  -  14878
(-3.64, -13.56)  -  14879
(2.81, -13.14)  -  14880
(-0.62, 2.13)  -  14881
(-9.45, -11.88)  -  14882
(-14.08, 4.85)  -  14883
(-1.66, 1.01)  -  14884
(0.18, -1.08)  -  14885
(-4.22, 7.96)  -  14886
(-5.48, -9.82)  -  14887
(-0.11, 2.29)  -  14888
(-2.63, -11.02)  -  14889
(-1.79, 2.78)  -  14890
(-3.72, -10.67)  -  14891
(5.52, -14.75)  -  14892
(8.52, -1.37)  -  14893
(5.17, -5.30)  -  14894
(8.65, -1.92)  -  14895
(-2.39, 4.71)  -  14896
(9.32, -3.74)  -  14897
(5.05, -2.35)  -  14898
(6.25, -10.35)  -  14899
(-5.34, 7.96)  -  14900
(2.96, 0.49)  -  14901
(2.78, -10.80)  -  14902
(5.63, 4.11)  -  14903
(2.70, -13.44)  -  14904
(0.98, -15.78)  -  14905
(7.11, 10.60)  -  14906
(5.59, 5.96)  -  14907
(3.90, -11.06)  -  14908
(12.95, 5.38)  -  14909
(-5.46, 13.46)  -  14910
(-9.76, -15.83)  -  14911
(-0.52, -12.23)  -  14912
(11.45, 5.23)  -  14913
(8.63, 1.80)  -  14914
(-2.94, -13.81)  -  14915
(5.68, -12.94)  -  14916
(-10.27, -2.59)  -  14917
(5.79, 10.75)  -  14918
(-1.05, 14.05)  -  14919
(5.81, 0.18)  -  14920
(-12.08, 9.33)  -  14921
(0.19, -3.89)  -  14922
(-5.69, -10.14)  -  14923
(2.70, 4.56)  -  14924
(-10.68, 9.66)  -  14925
(0.61, 10.42)  -  14926
(1.01, -0.99)  -  14927
(10.54, -10.35)  -  14928
(7.20, -5.37)  -  14929
(-11.61, 8.68)  -  14930
(5.84, -15.52)  -  14931
(0.86, 10.43)  -  14932
(-7.72, 8.37)  -  14933
(9.43, -11.22)  -  14934
(6.29, 7.14)  -  14935
(-7.53, -6.50)  -  14936
(1.09, -8.09)  -  14937
(-3.56, -3.99)  -  14938
(-0.86, 8.57)  -  14939
(-12.03, -7.53)  -  14940
(11.85, -4.72)  -  14941
(-4.73, 12.28)  -  14942
(2.41, 10.84)  -  14943
(-1.71, -1.45)  -  14944
(0.01, 0.73)  -  14945
(-1.46, 10.25)  -  14946
(2.78, 0.72)  -  14947
(-8.41, 2.35)  -  14948
(-6.80, 9.63)  -  14949
(11.54, 4.98)  -  14950
(10.17, 1.04)  -  14951
(2.34, 5.55)  -  14952
(-3.86, 12.60)  -  14953
(14.57, -3.71)  -  14954
(8.28, 7.43)  -  14955
(4.03, -4.50)  -  14956
(-15.88, -15.37)  -  14957
(1.56, -5.93)  -  14958
(12.99, -0.69)  -  14959
(-9.75, 11.44)  -  14960
(-6.40, -7.24)  -  14961
(13.67, -12.99)  -  14962
(8.51, -15.40)  -  14963
(6.33, 5.04)  -  14964
(10.52, 7.48)  -  14965
(-10.26, -9.36)  -  14966
(-4.08, 12.04)  -  14967
(-7.47, 10.40)  -  14968
(15.94, 5.34)  -  14969
(-6.30, 8.26)  -  14970
(-4.80, 10.59)  -  14971
(9.87, 6.02)  -  14972
(-2.03, 3.39)  -  14973
(-9.91, 3.74)  -  14974
(11.19, -8.11)  -  14975
(7.73, 7.38)  -  14976
(-9.23, 10.72)  -  14977
(1.62, 5.84)  -  14978
(-2.55, -10.53)  -  14979
(10.69, 10.32)  -  14980
(9.81, 3.90)  -  14981
(1.83, -2.22)  -  14982
(7.90, -15.29)  -  14983
(4.28, -3.32)  -  14984
(-12.67, -9.81)  -  14985
(-15.99, -0.79)  -  14986
(4.47, -9.57)  -  14987
(-4.60, 9.81)  -  14988
(-0.41, 3.50)  -  14989
(-0.12, -14.12)  -  14990
(7.31, 0.53)  -  14991
(-7.52, -6.89)  -  14992
(-12.08, -5.02)  -  14993
(-4.17, 9.60)  -  14994
(-4.27, -0.55)  -  14995
(-15.92, 8.24)  -  14996
(1.54, -3.60)  -  14997
(7.22, -6.07)  -  14998
(-13.69, -2.08)  -  14999
(9.29, 1.78)  -  15000
(-0.99, 11.21)  -  15001
(4.55, -9.86)  -  15002
(7.88, 11.49)  -  15003
(-5.25, -5.93)  -  15004
(2.39, -1.63)  -  15005
(-11.00, 9.83)  -  15006
(-2.25, 1.32)  -  15007
(2.69, 15.30)  -  15008
(2.39, -2.60)  -  15009
(-9.97, 5.88)  -  15010
(-2.72, 3.37)  -  15011
(-9.94, 3.15)  -  15012
(-6.19, -14.79)  -  15013
(-12.17, 10.41)  -  15014
(-6.07, -2.81)  -  15015
(-0.02, -3.66)  -  15016
(-12.08, -2.76)  -  15017
(-3.21, -5.42)  -  15018
(-13.90, -15.48)  -  15019
(8.17, -9.62)  -  15020
(4.96, -5.26)  -  15021
(5.62, -0.05)  -  15022
(4.06, 2.84)  -  15023
(-6.05, -6.40)  -  15024
(-4.03, 12.35)  -  15025
(-7.70, 3.50)  -  15026
(2.86, -13.33)  -  15027
(4.77, -0.35)  -  15028
(-2.83, -2.76)  -  15029
(-3.87, 3.53)  -  15030
(-9.32, -5.58)  -  15031
(-5.99, -0.73)  -  15032
(9.54, 10.73)  -  15033
(-6.23, -10.61)  -  15034
(-0.08, 2.91)  -  15035
(1.98, -0.93)  -  15036
(-14.09, 2.22)  -  15037
(-10.84, 7.44)  -  15038
(-11.07, -3.68)  -  15039
(7.97, 4.07)  -  15040
(1.97, -7.07)  -  15041
(-12.34, 0.54)  -  15042
(13.02, -9.87)  -  15043
(4.23, 3.91)  -  15044
(12.64, -0.66)  -  15045
(-0.75, -3.96)  -  15046
(12.40, -14.30)  -  15047
(6.46, -12.21)  -  15048
(-14.08, -12.23)  -  15049
(2.22, -10.05)  -  15050
(6.53, -5.19)  -  15051
(4.50, 3.76)  -  15052
(10.31, 3.42)  -  15053
(0.32, 14.20)  -  15054
(13.16, 3.86)  -  15055
(-12.17, -13.62)  -  15056
(-1.63, -10.17)  -  15057
(-7.60, 4.32)  -  15058
(-15.31, 1.37)  -  15059
(4.29, 5.78)  -  15060
(-12.68, -11.61)  -  15061
(1.62, -8.28)  -  15062
(-3.61, -9.26)  -  15063
(-13.61, 9.80)  -  15064
(-12.53, -4.39)  -  15065
(-2.29, 1.57)  -  15066
(0.54, 0.99)  -  15067
(-4.80, -5.85)  -  15068
(-1.21, 1.45)  -  15069
(8.59, -8.76)  -  15070
(-13.18, -2.47)  -  15071
(-1.17, 11.44)  -  15072
(-5.32, 2.94)  -  15073
(-5.14, -5.55)  -  15074
(-14.43, -9.94)  -  15075
(0.22, -10.52)  -  15076
(-4.34, -3.80)  -  15077
(-2.00, -6.50)  -  15078
(-8.28, -1.23)  -  15079
(0.59, -3.99)  -  15080
(-1.80, 12.31)  -  15081
(-9.01, -3.69)  -  15082
(2.14, 4.69)  -  15083
(-4.38, 3.90)  -  15084
(5.50, 2.15)  -  15085
(0.26, -15.51)  -  15086
(8.67, -5.86)  -  15087
(8.31, -7.57)  -  15088
(-0.70, 11.20)  -  15089
(-5.61, 8.65)  -  15090
(9.48, -7.66)  -  15091
(2.96, -10.18)  -  15092
(4.43, -6.24)  -  15093
(-1.88, 13.96)  -  15094
(8.30, 12.47)  -  15095
(2.16, -10.71)  -  15096
(11.97, -8.60)  -  15097
(0.27, 13.89)  -  15098
(-9.11, 8.83)  -  15099
(11.81, -11.18)  -  15100
(-2.82, 13.23)  -  15101
(-7.02, 1.63)  -  15102
(-9.99, 7.82)  -  15103
(3.15, 8.51)  -  15104
(-13.72, -7.12)  -  15105
(-15.38, 10.80)  -  15106
(-0.39, 6.94)  -  15107
(9.14, -6.40)  -  15108
(8.59, -11.01)  -  15109
(-2.26, -5.69)  -  15110
(11.47, -1.50)  -  15111
(3.46, -5.64)  -  15112
(-12.75, -11.83)  -  15113
(-0.83, 3.13)  -  15114
(10.79, -14.57)  -  15115
(9.75, 12.66)  -  15116
(-10.74, 2.31)  -  15117
(1.84, 14.36)  -  15118
(5.94, 4.44)  -  15119
(2.22, 5.98)  -  15120
(-3.45, -13.83)  -  15121
(-10.67, 2.90)  -  15122
(5.66, -7.61)  -  15123
(3.52, 2.94)  -  15124
(0.01, -7.62)  -  15125
(-12.22, -15.92)  -  15126
(-1.87, -6.03)  -  15127
(7.92, -10.19)  -  15128
(8.52, 11.91)  -  15129
(-10.42, 9.64)  -  15130
(2.12, -7.38)  -  15131
(6.00, 12.84)  -  15132
(-9.65, -13.88)  -  15133
(13.48, 0.61)  -  15134
(-2.20, -4.25)  -  15135
(-11.14, -0.21)  -  15136
(1.22, -1.68)  -  15137
(8.38, -9.73)  -  15138
(1.56, -2.06)  -  15139
(-0.26, 3.56)  -  15140
(14.48, -10.39)  -  15141
(-13.60, -6.69)  -  15142
(-11.02, 4.32)  -  15143
(2.29, -1.47)  -  15144
(-8.04, 4.00)  -  15145
(0.58, 13.62)  -  15146
(11.25, 0.85)  -  15147
(6.35, 5.59)  -  15148
(6.28, -5.28)  -  15149
(-8.57, 7.46)  -  15150
(12.24, -0.88)  -  15151
(11.98, 5.40)  -  15152
(-13.62, -14.63)  -  15153
(4.80, 14.19)  -  15154
(7.07, 7.30)  -  15155
(-12.78, 0.06)  -  15156
(-7.66, -7.71)  -  15157
(-0.86, 6.36)  -  15158
(12.83, -12.18)  -  15159
(-11.43, 4.17)  -  15160
(12.46, -3.57)  -  15161
(0.79, -7.66)  -  15162
(-8.66, 5.62)  -  15163
(-10.61, 0.15)  -  15164
(-8.01, -7.88)  -  15165
(-12.36, 3.19)  -  15166
(13.15, -2.05)  -  15167
(-15.66, 10.97)  -  15168
(7.22, 12.13)  -  15169
(-14.63, -8.06)  -  15170
(5.87, 10.67)  -  15171
(-4.04, 8.75)  -  15172
(-4.55, -0.59)  -  15173
(11.97, -15.14)  -  15174
(2.73, 15.26)  -  15175
(-3.93, 5.99)  -  15176
(14.90, -4.10)  -  15177
(-12.20, -8.11)  -  15178
(11.87, 10.17)  -  15179
(-10.47, -10.19)  -  15180
(0.13, -12.39)  -  15181
(11.93, -1.02)  -  15182
(13.27, -10.40)  -  15183
(-7.40, -12.34)  -  15184
(-13.66, -11.24)  -  15185
(7.03, -1.14)  -  15186
(7.09, 5.88)  -  15187
(-5.12, 7.05)  -  15188
(-7.25, -15.43)  -  15189
(-4.11, 1.56)  -  15190
(9.18, 7.49)  -  15191
(-5.50, -14.38)  -  15192
(1.13, 7.04)  -  15193
(-15.99, 5.40)  -  15194
(-0.24, -7.30)  -  15195
(-4.80, 7.66)  -  15196
(-1.71, 9.84)  -  15197
(6.17, 1.29)  -  15198
(8.02, 11.90)  -  15199
(0.36, 6.82)  -  15200
(-12.48, -10.18)  -  15201
(-0.95, 3.32)  -  15202
(-5.45, -12.00)  -  15203
(-14.59, 8.78)  -  15204
(-8.82, -7.46)  -  15205
(-7.23, -3.88)  -  15206
(-15.34, 6.01)  -  15207
(9.44, 2.44)  -  15208
(-6.59, -5.02)  -  15209
(-1.99, -4.50)  -  15210
(-8.06, 7.72)  -  15211
(5.50, 7.51)  -  15212
(9.12, 7.00)  -  15213
(13.17, 5.58)  -  15214
(12.85, 4.41)  -  15215
(-14.66, -2.95)  -  15216
(-5.39, -14.44)  -  15217
(-8.88, -3.32)  -  15218
(-6.41, 1.04)  -  15219
(4.12, -0.45)  -  15220
(6.47, -1.64)  -  15221
(0.97, 0.14)  -  15222
(11.29, 5.37)  -  15223
(-12.64, 2.59)  -  15224
(-13.61, -10.46)  -  15225
(-8.02, 4.38)  -  15226
(7.96, 13.86)  -  15227
(-0.18, -5.89)  -  15228
(-4.83, -1.87)  -  15229
(3.39, 7.33)  -  15230
(6.80, 8.41)  -  15231
(8.35, 1.70)  -  15232
(-3.61, 1.59)  -  15233
(-9.68, 1.28)  -  15234
(-2.90, 11.48)  -  15235
(13.52, -3.15)  -  15236
(0.68, 4.31)  -  15237
(1.83, -6.41)  -  15238
(-7.56, -7.97)  -  15239
(8.24, 1.54)  -  15240
(13.76, -2.95)  -  15241
(-3.24, -3.11)  -  15242
(10.33, -4.55)  -  15243
(-8.39, -13.87)  -  15244
(-0.87, -9.78)  -  15245
(6.61, 1.03)  -  15246
(-9.33, 7.53)  -  15247
(0.12, -2.63)  -  15248
(-5.01, -15.55)  -  15249
(-7.25, -2.55)  -  15250
(-1.86, 8.08)  -  15251
(-9.41, -3.45)  -  15252
(15.49, 4.35)  -  15253
(-9.54, -3.53)  -  15254
(-2.02, -15.87)  -  15255
(9.58, 5.16)  -  15256
(-5.68, -15.13)  -  15257
(13.22, 4.13)  -  15258
(1.55, -7.23)  -  15259
(-2.40, 10.97)  -  15260
(-6.52, 3.07)  -  15261
(-8.97, -5.11)  -  15262
(4.79, -6.42)  -  15263
(-1.48, 10.56)  -  15264
(-7.77, -1.21)  -  15265
(-0.18, -5.21)  -  15266
(-14.67, 0.71)  -  15267
(-12.86, -12.54)  -  15268
(-0.23, 7.42)  -  15269
(-0.98, 1.33)  -  15270
(-1.27, 3.19)  -  15271
(-8.76, 10.39)  -  15272
(-1.20, 0.68)  -  15273
(2.23, 4.07)  -  15274
(9.78, 9.39)  -  15275
(12.96, -5.01)  -  15276
(-0.06, -8.00)  -  15277
(-11.21, -12.58)  -  15278
(-7.93, -6.15)  -  15279
(-8.30, 0.46)  -  15280
(-12.81, 5.86)  -  15281
(-13.32, -0.34)  -  15282
(-14.50, 5.77)  -  15283
(12.51, 4.48)  -  15284
(-11.72, -1.06)  -  15285
(-14.96, -12.13)  -  15286
(11.23, 3.52)  -  15287
(8.34, -9.99)  -  15288
(10.22, -2.02)  -  15289
(2.23, 2.50)  -  15290
(-13.65, -2.01)  -  15291
(-0.68, 8.56)  -  15292
(8.41, 9.64)  -  15293
(2.01, -7.94)  -  15294
(6.08, 3.30)  -  15295
(-14.06, -12.78)  -  15296
(-14.00, 0.03)  -  15297
(10.97, -5.45)  -  15298
(11.93, -6.84)  -  15299
(-11.74, 3.34)  -  15300
(-7.88, -10.33)  -  15301
(-11.12, 0.99)  -  15302
(-3.78, 4.82)  -  15303
(5.38, 10.44)  -  15304
(-2.37, 1.67)  -  15305
(-3.86, -14.52)  -  15306
(-4.20, -6.52)  -  15307
(-2.07, -3.95)  -  15308
(10.79, -4.75)  -  15309
(-14.59, -11.79)  -  15310
(-4.15, 5.08)  -  15311
(3.55, 6.15)  -  15312
(-0.83, -5.96)  -  15313
(-3.63, -5.38)  -  15314
(-8.93, -7.38)  -  15315
(-1.53, 1.28)  -  15316
(-8.50, 7.23)  -  15317
(-3.37, 12.47)  -  15318
(-9.95, -12.76)  -  15319
(-8.36, 9.97)  -  15320
(-13.39, 10.40)  -  15321
(-5.45, -12.50)  -  15322
(7.83, 0.07)  -  15323
(-10.94, 5.67)  -  15324
(-2.83, 2.92)  -  15325
(-10.59, -13.99)  -  15326
(-14.30, -1.51)  -  15327
(8.09, 5.84)  -  15328
(8.00, -0.45)  -  15329
(-13.97, 4.22)  -  15330
(0.45, 6.64)  -  15331
(14.80, 4.23)  -  15332
(12.74, -1.26)  -  15333
(-10.18, 5.55)  -  15334
(5.05, -12.36)  -  15335
(-0.15, -8.49)  -  15336
(11.56, -5.49)  -  15337
(2.21, 7.25)  -  15338
(-0.80, -7.31)  -  15339
(-11.27, -8.04)  -  15340
(-9.21, -8.43)  -  15341
(3.53, 5.61)  -  15342
(-11.57, 7.00)  -  15343
(10.74, -4.81)  -  15344
(-13.88, -0.49)  -  15345
(10.56, -4.01)  -  15346
(-2.87, -6.52)  -  15347
(1.82, 1.76)  -  15348
(2.14, 4.11)  -  15349
(3.18, 1.25)  -  15350
(-0.74, -13.11)  -  15351
(9.89, 5.11)  -  15352
(2.85, 1.12)  -  15353
(-5.25, 14.05)  -  15354
(-2.63, 0.63)  -  15355
(-8.42, 0.49)  -  15356
(-1.00, -1.47)  -  15357
(-6.60, 5.02)  -  15358
(-4.74, -9.66)  -  15359
(-9.02, -5.21)  -  15360
(4.37, 6.13)  -  15361
(10.36, -6.51)  -  15362
(6.66, 11.58)  -  15363
(-0.48, -15.28)  -  15364
(8.57, 8.21)  -  15365
(-4.52, 7.38)  -  15366
(-11.55, 9.15)  -  15367
(-0.44, 1.44)  -  15368
(7.99, -9.97)  -  15369
(-0.37, -12.74)  -  15370
(-7.89, -3.98)  -  15371
(14.52, -2.36)  -  15372
(-1.85, -10.67)  -  15373
(2.83, 12.55)  -  15374
(-3.68, 8.95)  -  15375
(3.51, 5.78)  -  15376
(0.32, -10.65)  -  15377
(-9.69, -13.36)  -  15378
(-9.54, -15.55)  -  15379
(14.82, 0.31)  -  15380
(12.78, -8.08)  -  15381
(6.91, 0.79)  -  15382
(-9.20, 9.57)  -  15383
(-2.61, -4.18)  -  15384
(-1.39, 4.90)  -  15385
(-1.33, 7.98)  -  15386
(-1.40, 10.36)  -  15387
(-15.02, 2.38)  -  15388
(3.42, -1.71)  -  15389
(10.23, -2.70)  -  15390
(6.02, -11.14)  -  15391
(-12.25, -1.44)  -  15392
(-9.44, -12.52)  -  15393
(-15.47, -8.43)  -  15394
(8.30, 4.58)  -  15395
(-9.17, 0.58)  -  15396
(2.81, 7.06)  -  15397
(0.72, 12.21)  -  15398
(8.68, 1.70)  -  15399
(2.51, -3.03)  -  15400
(-3.70, 13.55)  -  15401
(4.74, 3.35)  -  15402
(12.58, -9.73)  -  15403
(6.81, 14.36)  -  15404
(4.37, 0.17)  -  15405
(0.28, 15.72)  -  15406
(-1.48, -12.23)  -  15407
(-7.10, -14.88)  -  15408
(-5.91, -2.69)  -  15409
(7.06, -1.15)  -  15410
(12.42, 8.47)  -  15411
(1.95, -13.96)  -  15412
(-0.28, 1.42)  -  15413
(0.08, 1.80)  -  15414
(14.83, -2.23)  -  15415
(14.23, -1.86)  -  15416
(9.32, -0.69)  -  15417
(9.61, 7.83)  -  15418
(-8.89, -12.75)  -  15419
(-5.84, 15.38)  -  15420
(10.38, 8.64)  -  15421
(-15.13, 0.60)  -  15422
(6.23, -5.55)  -  15423
(-2.06, 14.79)  -  15424
(-6.41, 2.94)  -  15425
(8.71, -9.41)  -  15426
(12.56, -1.14)  -  15427
(-4.60, -4.40)  -  15428
(-12.07, -4.43)  -  15429
(-1.01, -4.84)  -  15430
(9.72, -6.58)  -  15431
(7.80, -1.75)  -  15432
(11.98, 11.17)  -  15433
(3.26, -5.99)  -  15434
(-4.49, -6.34)  -  15435
